rfq_id,match_id,similarity_score
8aff426d-b8c0-43aa-ad26-835ef4de6129,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,0.2857142857142857
8aff426d-b8c0-43aa-ad26-835ef4de6129,1008838b-bf71-442f-a6e8-3de016146f89,0.2857142857142857
8aff426d-b8c0-43aa-ad26-835ef4de6129,51edaf19-20d9-4df2-90aa-246c478b3532,0.2857142857142857
37e624be-b125-464f-85b6-1838530193ef,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.0
37e624be-b125-464f-85b6-1838530193ef,b8257184-6307-46ab-b06e-d979336d1263,0.0
37e624be-b125-464f-85b6-1838530193ef,63140d1f-dda8-40fe-8931-bcaba65d5772,0.0
b8257184-6307-46ab-b06e-d979336d1263,41dce460-7b73-4340-aa02-c10a79198432,0.14285714285714285
b8257184-6307-46ab-b06e-d979336d1263,026a23fa-25f9-47af-a441-22a6f84bc7bb,0.14285714285714285
b8257184-6307-46ab-b06e-d979336d1263,8adc5afd-2678-46f8-becb-25b320d33872,0.14285714285714285
63140d1f-dda8-40fe-8931-bcaba65d5772,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.0
63140d1f-dda8-40fe-8931-bcaba65d5772,37e624be-b125-464f-85b6-1838530193ef,0.0
63140d1f-dda8-40fe-8931-bcaba65d5772,b8257184-6307-46ab-b06e-d979336d1263,0.0
11cffc57-44be-4d79-bfd5-97482be566d3,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.0
11cffc57-44be-4d79-bfd5-97482be566d3,37e624be-b125-464f-85b6-1838530193ef,0.0
11cffc57-44be-4d79-bfd5-97482be566d3,b8257184-6307-46ab-b06e-d979336d1263,0.0
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.0
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,37e624be-b125-464f-85b6-1838530193ef,0.0
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,b8257184-6307-46ab-b06e-d979336d1263,0.0
973d80a1-f1b8-461b-bb25-7d8852968b1c,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.0
973d80a1-f1b8-461b-bb25-7d8852968b1c,37e624be-b125-464f-85b6-1838530193ef,0.0
973d80a1-f1b8-461b-bb25-7d8852968b1c,b8257184-6307-46ab-b06e-d979336d1263,0.0
8fe87807-dae8-4341-94fd-2ab91f176464,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.0
8fe87807-dae8-4341-94fd-2ab91f176464,37e624be-b125-464f-85b6-1838530193ef,0.0
8fe87807-dae8-4341-94fd-2ab91f176464,b8257184-6307-46ab-b06e-d979336d1263,0.0
c18a7f01-1cb6-4987-a2cc-93251d3719b9,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.0
